User Input,Emotion,Comforting Response
"I feel like I’m carrying the weight of the world,"overwhelm,"It’s so hard to carry so much. Let’s talk through what’s on your mind and lighten the load."
"I feel like I’m failing everyone,"guilt,"I’m really sorry you feel this way. You don’t have to carry that guilt alone. Let’s talk through it."
"I feel like things will never get better,"hopelessness,"I’m really sorry you're feeling this way. Even though it feels tough, things can change over time."
"I’m afraid of making mistakes,"fear,"It’s okay to be afraid of making mistakes. Mistakes are just part of learning and growing, and it’s okay to take chances."
"I feel so anxious around people,"social anxiety,"It’s tough to feel anxious in social situations. Take it one step at a time, and remember that it’s okay to take breaks."
"I feel like I’m constantly battling myself,"self-doubt,"It can be exhausting to feel like you're at war with yourself. Let's talk about what’s making you feel this way."
"I feel like I’m not living up to expectations,"pressure,"It’s tough to feel like you’re falling short. But remember, you are doing the best you can, and that’s enough."
"I feel like I can’t trust anyone,"betrayal,"It’s difficult when trust is shaken. Take your time, and know that it's okay to set boundaries while you heal."
"I feel like everything is slipping through my fingers,"stress,"It’s tough when everything feels out of control. Let’s break things down into manageable steps."
"I feel like I’m not good enough,"low self-worth,"You are more than enough. Please don’t forget how much you matter to the people around you."
"I’m scared I’ll never be happy,"fear,"It’s tough to feel that way, but happiness is a journey, not a destination. Things can improve little by little."
"I feel defeated by everything,"hopelessness,"I’m really sorry you’re feeling this way. Even when things feel tough, there’s always a way forward."
"I feel drained emotionally,"fatigue,"I understand how exhausting that can be. It’s okay to take a break and give yourself the space to recharge."
"I feel like I’m losing my mind,"stress,"It’s overwhelming when it feels like your mind is spiraling. Let’s take it one thought at a time."
"I feel ignored,"loneliness,"I’m really sorry you're feeling ignored. Your voice matters, and I’m here to listen to whatever you need to say."
"I feel like I can’t handle everything,"overwhelm,"It’s okay to feel that way. Let's break things down and focus on one thing at a time."
"I feel so sad all the time,"sadness,"I’m really sorry you're feeling this way. It’s okay to feel sad, and it’s important to give yourself grace during tough times."
"I feel like I’m not in control,"stress,"It’s hard when everything feels out of control. Let’s focus on what we can manage, one step at a time."
"I feel like I’m stuck in a rut,"stagnation,"It’s frustrating to feel stuck. But sometimes, taking small steps helps us get out of that rut."
"I feel like I’m always on edge,"anxiety,"That constant tension can be exhausting. Let's take a few deep breaths and try to relax together."
"I feel worthless,"low self-worth,"I’m really sorry you’re feeling this way. But you are valuable, and you matter more than you realize."
"I feel like I’m not enough for anyone,"low self-worth,"You are enough just as you are. I’m really sorry you're feeling this way, but you matter."
"I feel like I’m carrying everyone’s burdens,"overwhelm,"It’s tough to feel like you’re taking on so much. Let’s figure out how we can lighten the load together."
"I feel like no one understands me,"loneliness,"I’m really sorry you’re feeling this way. You’re not alone in your struggles, and I’m here to listen."
"I feel unworthy of love,"low self-worth,"You are worthy of love and kindness. Please don't doubt your worth."
"I feel like I’m failing myself,"self-doubt,"It’s tough to feel like you're not measuring up. But you are doing your best, and that's enough."
"I feel like I’m losing everything,"hopelessness,"I’m really sorry you’re feeling this way. Sometimes, it helps to focus on small things that you can hold onto."
"I feel disconnected from reality,"disconnection,"That sounds so difficult. Let’s take a moment to ground ourselves and figure out what’s going on together."
"I feel like I’ve lost my sense of purpose,"identity crisis,"It’s normal to feel lost at times. Let’s talk through what’s going on and find small things that bring you meaning."
"I feel exhausted mentally,"fatigue,"Mental exhaustion can be so draining. It’s important to rest and recharge, both mentally and emotionally."
"I feel like I can’t trust myself,"self-doubt,"I’m really sorry you're feeling this way. It’s okay to question things, but trust yourself—you have the answers inside."
"I feel so out of place,"loneliness,"I’m really sorry you're feeling out of place. Sometimes it helps to talk about what’s making you feel that way."
"I feel like I’m not making any progress,"stagnation,"It’s frustrating when things feel stagnant. But even small progress counts, and we’ll get there together."
"I feel overwhelmed by responsibilities,"stress,"Responsibilities can pile up quickly. Let’s take a breath and break them down one by one."
